LEMMA	PROB
buck	4.9234281746932456e-05
attract	4.9234281746932456e-05
amazing	4.9234281746932456e-05
whack	4.839980239528953e-05
waistband	4.839980239528953e-05
upright	4.839980239528953e-05
trousers	4.839980239528953e-05
squirm	4.839980239528953e-05
safety	4.839980239528953e-05
reading	4.839980239528953e-05
purr	4.839980239528953e-05
player	4.839980239528953e-05
nipple	4.839980239528953e-05
mile	4.839980239528953e-05
many	4.839980239528953e-05
manipulate	4.839980239528953e-05
manager	4.839980239528953e-05
leader	4.839980239528953e-05
iphone	4.839980239528953e-05
intrigue	4.839980239528953e-05
horrify	4.839980239528953e-05
heat	4.839980239528953e-05
grade	4.839980239528953e-05
good-bye	4.839980239528953e-05
flex	4.839980239528953e-05
director	4.839980239528953e-05
defense	4.839980239528953e-05
clue	4.839980239528953e-05
assignment	4.839980239528953e-05
accident	4.839980239528953e-05
usual	4.756532304364661e-05
studio	4.756532304364661e-05
strangle	4.756532304364661e-05
review	4.756532304364661e-05
posture	4.756532304364661e-05
pivot	4.756532304364661e-05
pipe	4.756532304364661e-05
murderer	4.756532304364661e-05
judgment	4.756532304364661e-05
existence	4.756532304364661e-05
disappointment	4.756532304364661e-05
depart	4.756532304364661e-05
conscious	4.756532304364661e-05
closer	4.756532304364661e-05
buckle	4.756532304364661e-05
american	4.756532304364661e-05
unhappy	4.6730843692003686e-05
to	4.6730843692003686e-05
taunt	4.6730843692003686e-05
surge	4.6730843692003686e-05
stranger	4.6730843692003686e-05
rummage	4.6730843692003686e-05
rouse	4.6730843692003686e-05
reserve	4.6730843692003686e-05
recruit	4.6730843692003686e-05
prisoner	4.6730843692003686e-05
plenty	4.6730843692003686e-05
package	4.6730843692003686e-05
massage	4.6730843692003686e-05
host	4.6730843692003686e-05
grant	4.6730843692003686e-05
gate	4.6730843692003686e-05
float	4.6730843692003686e-05
faith	4.6730843692003686e-05
entrance	4.6730843692003686e-05
crane	4.6730843692003686e-05
classmate	4.6730843692003686e-05
wing	4.589636434036076e-05
widow	4.589636434036076e-05
tolerate	4.589636434036076e-05
success	4.589636434036076e-05
stun	4.589636434036076e-05
recoil	4.589636434036076e-05
outfit	4.589636434036076e-05
month	4.589636434036076e-05
memorize	4.589636434036076e-05
lovely	4.589636434036076e-05
loathe	4.589636434036076e-05
journey	4.589636434036076e-05
illness	4.589636434036076e-05
huddle	4.589636434036076e-05
hallway	4.589636434036076e-05
frustration	4.589636434036076e-05
cheekbone	4.589636434036076e-05
biceps	4.589636434036076e-05
bell	4.589636434036076e-05
ache	4.589636434036076e-05
vow	4.506188498871784e-05
thanks	4.506188498871784e-05
sway	4.506188498871784e-05
suicide	4.506188498871784e-05
refill	4.506188498871784e-05
realise	4.506188498871784e-05
plop	4.506188498871784e-05
muzzle	4.506188498871784e-05
meaning	4.506188498871784e-05
loop	4.506188498871784e-05
intent	4.506188498871784e-05
humor	4.506188498871784e-05
hint	4.506188498871784e-05
hero	4.506188498871784e-05
heft	4.506188498871784e-05
handkerchief	4.506188498871784e-05
five	4.506188498871784e-05
extract	4.506188498871784e-05
embarrassed	4.506188498871784e-05
content	4.506188498871784e-05
compliment	4.506188498871784e-05
cheer	4.506188498871784e-05
behalf	4.506188498871784e-05
appeal	4.506188498871784e-05
abuse	4.506188498871784e-05
stoop	4.4227405637074916e-05
status	4.4227405637074916e-05
shovel	4.4227405637074916e-05
puff	4.4227405637074916e-05
polish	4.4227405637074916e-05
neighborhood	4.4227405637074916e-05
muster	4.4227405637074916e-05
hail	4.4227405637074916e-05
fake	4.4227405637074916e-05
ex	4.4227405637074916e-05
evening	4.4227405637074916e-05
don	4.4227405637074916e-05
congratulate	4.4227405637074916e-05
chamber	4.4227405637074916e-05
brilliant	4.4227405637074916e-05
bride	4.4227405637074916e-05
unbutton	4.339292628543199e-05
tumble	4.339292628543199e-05
treatment	4.339292628543199e-05
tiptoe	4.339292628543199e-05
tilt	4.339292628543199e-05
spill	4.339292628543199e-05
soften	4.339292628543199e-05
satisfaction	4.339292628543199e-05
rinse	4.339292628543199e-05
rights	4.339292628543199e-05
relish	4.339292628543199e-05
professional	4.339292628543199e-05
jolt	4.339292628543199e-05
handler	4.339292628543199e-05
friendship	4.339292628543199e-05
ex-wife	4.339292628543199e-05
cash	4.339292628543199e-05
bearing	4.339292628543199e-05
backyard	4.339292628543199e-05
tray	4.255844693378907e-05
thread	4.255844693378907e-05
testify	4.255844693378907e-05
tale	4.255844693378907e-05
sweating	4.255844693378907e-05
swat	4.255844693378907e-05
sneaker	4.255844693378907e-05
six	4.255844693378907e-05
rob	4.255844693378907e-05
relent	4.255844693378907e-05
offend	4.255844693378907e-05
nut	4.255844693378907e-05
movie	4.255844693378907e-05
grace	4.255844693378907e-05
four	4.255844693378907e-05
expert	4.255844693378907e-05
enthusiasm	4.255844693378907e-05
drinking	4.255844693378907e-05
destination	4.255844693378907e-05
croak	4.255844693378907e-05
cottage	4.255844693378907e-05
cooking	4.255844693378907e-05
appraise	4.255844693378907e-05
worse	4.1723967582146146e-05
vampire	4.1723967582146146e-05
uncomfortable	4.1723967582146146e-05
twelve	4.1723967582146146e-05
tune	4.1723967582146146e-05
suppress	4.1723967582146146e-05
splash	4.1723967582146146e-05
scared	4.1723967582146146e-05
salute	4.1723967582146146e-05
sail	4.1723967582146146e-05
retain	4.1723967582146146e-05
patch	4.1723967582146146e-05
owner	4.1723967582146146e-05
opt	4.1723967582146146e-05
nickname	4.1723967582146146e-05
increase	4.1723967582146146e-05
goggles	4.1723967582146146e-05
god	4.1723967582146146e-05
fate	4.1723967582146146e-05
estimate	4.1723967582146146e-05
early	4.1723967582146146e-05
each	4.1723967582146146e-05
doorway	4.1723967582146146e-05
deposit	4.1723967582146146e-05
degree	4.1723967582146146e-05
convict	4.1723967582146146e-05
chide	4.1723967582146146e-05
charming	4.1723967582146146e-05
campaign	4.1723967582146146e-05
agreement	4.1723967582146146e-05
abdomen	4.1723967582146146e-05
$	4.1723967582146146e-05
wheelchair	4.088948823050323e-05
umbrella	4.088948823050323e-05
today	4.088948823050323e-05
ten	4.088948823050323e-05
sue	4.088948823050323e-05
straight	4.088948823050323e-05
sputter	4.088948823050323e-05
sober	4.088948823050323e-05
sneer	4.088948823050323e-05
saddle	4.088948823050323e-05
reject	4.088948823050323e-05
lure	4.088948823050323e-05
lamp	4.088948823050323e-05
investigator	4.088948823050323e-05
intelligence	4.088948823050323e-05
innocence	4.088948823050323e-05
hers	4.088948823050323e-05
fasten	4.088948823050323e-05
depress	4.088948823050323e-05
conduct	4.088948823050323e-05
clever	4.088948823050323e-05
bob	4.088948823050323e-05
bandage	4.088948823050323e-05
assist	4.088948823050323e-05
activity	4.088948823050323e-05
yours	4.00550088788603e-05
wrinkle	4.00550088788603e-05
understanding	4.00550088788603e-05
underestimate	4.00550088788603e-05
tower	4.00550088788603e-05
thump	4.00550088788603e-05
stage	4.00550088788603e-05
security	4.00550088788603e-05
rope	4.00550088788603e-05
regular	4.00550088788603e-05
privacy	4.00550088788603e-05
plot	4.00550088788603e-05
mistress	4.00550088788603e-05
hobble	4.00550088788603e-05
handful	4.00550088788603e-05
grit	4.00550088788603e-05
fuss	4.00550088788603e-05
film	4.00550088788603e-05
fifty	4.00550088788603e-05
fiddle	4.00550088788603e-05
faint	4.00550088788603e-05
doze	4.00550088788603e-05
disturb	4.00550088788603e-05
delight	4.00550088788603e-05
defeat	4.00550088788603e-05
cute	4.00550088788603e-05
contain	4.00550088788603e-05
calf	4.00550088788603e-05
bridge	4.00550088788603e-05
article	4.00550088788603e-05
apron	4.00550088788603e-05
announcement	4.00550088788603e-05
wriggle	3.922052952721738e-05
worst	3.922052952721738e-05
wire	3.922052952721738e-05
surgery	3.922052952721738e-05
so	3.922052952721738e-05
rid	3.922052952721738e-05
reporter	3.922052952721738e-05
plow	3.922052952721738e-05
pal	3.922052952721738e-05
painting	3.922052952721738e-05
organization	3.922052952721738e-05
mix	3.922052952721738e-05
mama	3.922052952721738e-05
maid	3.922052952721738e-05
library	3.922052952721738e-05
length	3.922052952721738e-05
invitation	3.922052952721738e-05
gon	3.922052952721738e-05
glide	3.922052952721738e-05
feign	3.922052952721738e-05
english	3.922052952721738e-05
eighteen	3.922052952721738e-05
deck	3.922052952721738e-05
collarbone	3.922052952721738e-05
coffin	3.922052952721738e-05
chip	3.922052952721738e-05
braid	3.922052952721738e-05
basket	3.922052952721738e-05
await	3.922052952721738e-05
authority	3.922052952721738e-05
audience	3.922052952721738e-05
amble	3.922052952721738e-05
affection	3.922052952721738e-05
value	3.838605017557446e-05
unwrap	3.838605017557446e-05
tutor	3.838605017557446e-05
suite	3.838605017557446e-05
sketch	3.838605017557446e-05
seconds	3.838605017557446e-05
sacrifice	3.838605017557446e-05
presume	3.838605017557446e-05
pie	3.838605017557446e-05
penis	3.838605017557446e-05
keen	3.838605017557446e-05
jealous	3.838605017557446e-05
ipod	3.838605017557446e-05
fund	3.838605017557446e-05
fellow	3.838605017557446e-05
eyelash	3.838605017557446e-05
establish	3.838605017557446e-05
entertain	3.838605017557446e-05
element	3.838605017557446e-05
effect	3.838605017557446e-05
due	3.838605017557446e-05
dodge	3.838605017557446e-05
departure	3.838605017557446e-05
damage	3.838605017557446e-05
comb	3.838605017557446e-05
chop	3.838605017557446e-05
bully	3.838605017557446e-05
brother-in-law	3.838605017557446e-05
beloved	3.838605017557446e-05
barrel	3.838605017557446e-05
bail	3.838605017557446e-05
attacker	3.838605017557446e-05
afternoon	3.838605017557446e-05
wedge	3.755157082393153e-05
warmth	3.755157082393153e-05
unsure	3.755157082393153e-05
surrender	3.755157082393153e-05
solve	3.755157082393153e-05
sir	3.755157082393153e-05
row	3.755157082393153e-05
qualify	3.755157082393153e-05
professor	3.755157082393153e-05
polite	3.755157082393153e-05
pencil	3.755157082393153e-05
outline	3.755157082393153e-05
objection	3.755157082393153e-05
mock	3.755157082393153e-05
menu	3.755157082393153e-05
joy	3.755157082393153e-05
insistence	3.755157082393153e-05
injure	3.755157082393153e-05
homework	3.755157082393153e-05
hitch	3.755157082393153e-05
equipment	3.755157082393153e-05
brushing	3.755157082393153e-05
ally	3.755157082393153e-05
admonish	3.755157082393153e-05
wild	3.671709147228861e-05
undress	3.671709147228861e-05
troops	3.671709147228861e-05
stash	3.671709147228861e-05
slacks	3.671709147228861e-05
seduce	3.671709147228861e-05
reluctant	3.671709147228861e-05
program	3.671709147228861e-05
pout	3.671709147228861e-05
plane	3.671709147228861e-05
permit	3.671709147228861e-05
nightgown	3.671709147228861e-05
located	3.671709147228861e-05
labor	3.671709147228861e-05
jr.	3.671709147228861e-05
intimidate	3.671709147228861e-05
heal	3.671709147228861e-05
forbid	3.671709147228861e-05
flop	3.671709147228861e-05
elect	3.671709147228861e-05
doll	3.671709147228861e-05
damn	3.671709147228861e-05
customer	3.671709147228861e-05
cringe	3.671709147228861e-05
cookie	3.671709147228861e-05
clamber	3.671709147228861e-05
cave	3.671709147228861e-05
birth	3.671709147228861e-05
bastard	3.671709147228861e-05
base	3.671709147228861e-05
transform	3.588261212064569e-05
thumbs-up	3.588261212064569e-05
stool	3.588261212064569e-05
stone	3.588261212064569e-05
squeal	3.588261212064569e-05
speculate	3.588261212064569e-05
soak	3.588261212064569e-05
sixteen	3.588261212064569e-05
sample	3.588261212064569e-05
route	3.588261212064569e-05
protection	3.588261212064569e-05
price	3.588261212064569e-05
pill	3.588261212064569e-05
passenger	3.588261212064569e-05
neglect	3.588261212064569e-05
lipstick	3.588261212064569e-05
lieutenant	3.588261212064569e-05
large	3.588261212064569e-05
lace	3.588261212064569e-05
intervene	3.588261212064569e-05
hundred	3.588261212064569e-05
hearing	3.588261212064569e-05
even	3.588261212064569e-05
diagnose	3.588261212064569e-05
closest	3.588261212064569e-05
claw	3.588261212064569e-05
ceo	3.588261212064569e-05
astonish	3.588261212064569e-05
adamant	3.588261212064569e-05
wristwatch	3.504813276900276e-05
translate	3.504813276900276e-05
snuggle	3.504813276900276e-05
smartphone	3.504813276900276e-05
shrink	3.504813276900276e-05
sack	3.504813276900276e-05
recovery	3.504813276900276e-05
recommend	3.504813276900276e-05
provoke	3.504813276900276e-05
proposal	3.504813276900276e-05
private	3.504813276900276e-05
preoccupy	3.504813276900276e-05
pot	3.504813276900276e-05
opening	3.504813276900276e-05
nip	3.504813276900276e-05
mustache	3.504813276900276e-05
living	3.504813276900276e-05
less	3.504813276900276e-05
knapsack	3.504813276900276e-05
jewelry	3.504813276900276e-05
huff	3.504813276900276e-05
honey	3.504813276900276e-05
guitar	3.504813276900276e-05
ghost	3.504813276900276e-05
flap	3.504813276900276e-05
fair	3.504813276900276e-05
excited	3.504813276900276e-05
entourage	3.504813276900276e-05
earpiece	3.504813276900276e-05
disagree	3.504813276900276e-05
counsel	3.504813276900276e-05
chime	3.504813276900276e-05
blond	3.504813276900276e-05
belief	3.504813276900276e-05
available	3.504813276900276e-05
ashamed	3.504813276900276e-05
armpit	3.504813276900276e-05
amusement	3.504813276900276e-05
unzip	3.4213653417359844e-05
too	3.4213653417359844e-05
tick	3.4213653417359844e-05
stifle	3.4213653417359844e-05
soup	3.4213653417359844e-05
scrape	3.4213653417359844e-05
root	3.4213653417359844e-05
roof	3.4213653417359844e-05
resign	3.4213653417359844e-05
relative	3.4213653417359844e-05
rein	3.4213653417359844e-05
recount	3.4213653417359844e-05
pry	3.4213653417359844e-05
probe	3.4213653417359844e-05
pretty	3.4213653417359844e-05
pity	3.4213653417359844e-05
overcome	3.4213653417359844e-05
mimic	3.4213653417359844e-05
mate	3.4213653417359844e-05
lonely	3.4213653417359844e-05
invent	3.4213653417359844e-05
impulse	3.4213653417359844e-05
housekeeper	3.4213653417359844e-05
helpless	3.4213653417359844e-05
hack	3.4213653417359844e-05
grandson	3.4213653417359844e-05
grandparent	3.4213653417359844e-05
gag	3.4213653417359844e-05
flirt	3.4213653417359844e-05
else	3.4213653417359844e-05
disgust	3.4213653417359844e-05
debt	3.4213653417359844e-05
cancel	3.4213653417359844e-05
brood	3.4213653417359844e-05
apology	3.4213653417359844e-05
accelerate	3.4213653417359844e-05
whimper	3.337917406571692e-05
verge	3.337917406571692e-05
twitch	3.337917406571692e-05
syndrome	3.337917406571692e-05
stronger	3.337917406571692e-05
strange	3.337917406571692e-05
sting	3.337917406571692e-05
restaurant	3.337917406571692e-05
rehearse	3.337917406571692e-05
pilot	3.337917406571692e-05
once	3.337917406571692e-05
obsession	3.337917406571692e-05
obsess	3.337917406571692e-05
needle	3.337917406571692e-05
material	3.337917406571692e-05
luggage	3.337917406571692e-05
lobby	3.337917406571692e-05
liar	3.337917406571692e-05
king	3.337917406571692e-05
jet	3.337917406571692e-05
jail	3.337917406571692e-05
insult	3.337917406571692e-05
indulge	3.337917406571692e-05
hood	3.337917406571692e-05
gorgeous	3.337917406571692e-05
glower	3.337917406571692e-05
freedom	3.337917406571692e-05
flatten	3.337917406571692e-05
eliminate	3.337917406571692e-05
department	3.337917406571692e-05
cue	3.337917406571692e-05
compare	3.337917406571692e-05
college	3.337917406571692e-05
chatter	3.337917406571692e-05
captor	3.337917406571692e-05
cab	3.337917406571692e-05
bread	3.337917406571692e-05
blast	3.337917406571692e-05
beach	3.337917406571692e-05
alibi	3.337917406571692e-05
whereabouts	3.254469471407399e-05
untie	3.254469471407399e-05
torture	3.254469471407399e-05
those	3.254469471407399e-05
sweetheart	3.254469471407399e-05
successful	3.254469471407399e-05
stammer	3.254469471407399e-05
spear	3.254469471407399e-05
shoo	3.254469471407399e-05
scope	3.254469471407399e-05
replay	3.254469471407399e-05
ram	3.254469471407399e-05
quiz	3.254469471407399e-05
pregnancy	3.254469471407399e-05
powerful	3.254469471407399e-05
method	3.254469471407399e-05
limit	3.254469471407399e-05
laughing	3.254469471407399e-05
horror	3.254469471407399e-05
gray	3.254469471407399e-05
gentle	3.254469471407399e-05
genius	3.254469471407399e-05
farm	3.254469471407399e-05
drawl	3.254469471407399e-05
dispatch	3.254469471407399e-05
curtain	3.254469471407399e-05
crave	3.254469471407399e-05
crank	3.254469471407399e-05
conviction	3.254469471407399e-05
conceal	3.254469471407399e-05
chart	3.254469471407399e-05
champagne	3.254469471407399e-05
captain	3.254469471407399e-05
cake	3.254469471407399e-05
brighten	3.254469471407399e-05
bicycle	3.254469471407399e-05
asshole	3.254469471407399e-05
agency	3.254469471407399e-05
vulnerable	3.1710215362431074e-05
up	3.1710215362431074e-05
unpack	3.1710215362431074e-05
tickle	3.1710215362431074e-05
teenager	3.1710215362431074e-05
sweatshirt	3.1710215362431074e-05
stress	3.1710215362431074e-05
streak	3.1710215362431074e-05
several	3.1710215362431074e-05
seventeen	3.1710215362431074e-05
network	3.1710215362431074e-05
negotiate	3.1710215362431074e-05
mercedes	3.1710215362431074e-05
mentor	3.1710215362431074e-05
lord	3.1710215362431074e-05
interrupted	3.1710215362431074e-05
happier	3.1710215362431074e-05
handcuff	3.1710215362431074e-05
gay	3.1710215362431074e-05
explore	3.1710215362431074e-05
earring	3.1710215362431074e-05
dust	3.1710215362431074e-05
bust	3.1710215362431074e-05
bait	3.1710215362431074e-05
assessment	3.1710215362431074e-05
weekend	3.087573601078815e-05
wag	3.087573601078815e-05
unscrew	3.087573601078815e-05
surface	3.087573601078815e-05
snuck	3.087573601078815e-05
signature	3.087573601078815e-05
sew	3.087573601078815e-05
receiver	3.087573601078815e-05
pet	3.087573601078815e-05
outburst	3.087573601078815e-05
motorcycle	3.087573601078815e-05
magic	3.087573601078815e-05
item	3.087573601078815e-05
hike	3.087573601078815e-05
grandchild	3.087573601078815e-05
good-looking	3.087573601078815e-05
drill	3.087573601078815e-05
draft	3.087573601078815e-05
deputy	3.087573601078815e-05
creature	3.087573601078815e-05
consent	3.087573601078815e-05
concerned	3.087573601078815e-05
clipboard	3.087573601078815e-05
carve	3.087573601078815e-05
bunch	3.087573601078815e-05
belongings	3.087573601078815e-05
analyst	3.087573601078815e-05
youngest	3.0041256659145227e-05
yes	3.0041256659145227e-05
writer	3.0041256659145227e-05
strategy	3.0041256659145227e-05
stow	3.0041256659145227e-05
skim	3.0041256659145227e-05
sidle	3.0041256659145227e-05
series	3.0041256659145227e-05
scheme	3.0041256659145227e-05
rotate	3.0041256659145227e-05
result	3.0041256659145227e-05
remains	3.0041256659145227e-05
radar	3.0041256659145227e-05
priority	3.0041256659145227e-05
prick	3.0041256659145227e-05
nightstand	3.0041256659145227e-05
nibble	3.0041256659145227e-05
navigate	3.0041256659145227e-05
milk	3.0041256659145227e-05
m11	3.0041256659145227e-05
loyal	3.0041256659145227e-05
low	3.0041256659145227e-05
initiate	3.0041256659145227e-05
inability	3.0041256659145227e-05
huge	3.0041256659145227e-05
gauge	3.0041256659145227e-05
fiancée	3.0041256659145227e-05
fade	3.0041256659145227e-05
erase	3.0041256659145227e-05
education	3.0041256659145227e-05
earlobe	3.0041256659145227e-05
duffel	3.0041256659145227e-05
dresser	3.0041256659145227e-05
division	3.0041256659145227e-05
disappointed	3.0041256659145227e-05
daddy	3.0041256659145227e-05
cubicle	3.0041256659145227e-05
cream	3.0041256659145227e-05
courtroom	3.0041256659145227e-05
condo	3.0041256659145227e-05
channel	3.0041256659145227e-05
cabinet	3.0041256659145227e-05
bloody	3.0041256659145227e-05
assess	3.0041256659145227e-05
ambition	3.0041256659145227e-05
zoom	2.9206777307502304e-05
york	2.9206777307502304e-05
wit	2.9206777307502304e-05
well	2.9206777307502304e-05
vote	2.9206777307502304e-05
update	2.9206777307502304e-05
swirl	2.9206777307502304e-05
stream	2.9206777307502304e-05
stance	2.9206777307502304e-05
stake	2.9206777307502304e-05
shame	2.9206777307502304e-05
sandal	2.9206777307502304e-05
sag	2.9206777307502304e-05
revenge	2.9206777307502304e-05
relate	2.9206777307502304e-05
raincoat	2.9206777307502304e-05
propel	2.9206777307502304e-05
prey	2.9206777307502304e-05
possibility	2.9206777307502304e-05
perfume	2.9206777307502304e-05
perceive	2.9206777307502304e-05
on	2.9206777307502304e-05
off	2.9206777307502304e-05
notify	2.9206777307502304e-05
mansion	2.9206777307502304e-05
manners	2.9206777307502304e-05
least	2.9206777307502304e-05
just	2.9206777307502304e-05
jar	2.9206777307502304e-05
install	2.9206777307502304e-05
herd	2.9206777307502304e-05
friendly	2.9206777307502304e-05
flood	2.9206777307502304e-05
fidget	2.9206777307502304e-05
fiancé	2.9206777307502304e-05
fantasy	2.9206777307502304e-05
excellent	2.9206777307502304e-05
enrol	2.9206777307502304e-05
convey	2.9206777307502304e-05
conscience	2.9206777307502304e-05
column	2.9206777307502304e-05
clerk	2.9206777307502304e-05
chastise	2.9206777307502304e-05
boost	2.9206777307502304e-05
blank	2.9206777307502304e-05
backside	2.9206777307502304e-05
achieve	2.9206777307502304e-05
worker	2.837229795585938e-05
volume	2.837229795585938e-05
transport	2.837229795585938e-05
torment	2.837229795585938e-05
thirteen	2.837229795585938e-05
tattoo	2.837229795585938e-05
summer	2.837229795585938e-05
spray	2.837229795585938e-05
snake	2.837229795585938e-05
singing	2.837229795585938e-05
sidestep	2.837229795585938e-05
sibling	2.837229795585938e-05
shotgun	2.837229795585938e-05
promote	2.837229795585938e-05
plague	2.837229795585938e-05
pint	2.837229795585938e-05
period	2.837229795585938e-05
oppose	2.837229795585938e-05
model	2.837229795585938e-05
kindness	2.837229795585938e-05
insane	2.837229795585938e-05
incapable	2.837229795585938e-05
idiot	2.837229795585938e-05
evil	2.837229795585938e-05
doorbell	2.837229795585938e-05
donate	2.837229795585938e-05
dizzy	2.837229795585938e-05
dismay	2.837229795585938e-05
discharge	2.837229795585938e-05
difficulty	2.837229795585938e-05
difference	2.837229795585938e-05
devote	2.837229795585938e-05
darling	2.837229795585938e-05
corpse	2.837229795585938e-05
capacity	2.837229795585938e-05
candle	2.837229795585938e-05
bristle	2.837229795585938e-05
brave	2.837229795585938e-05
bomb	2.837229795585938e-05
bird	2.837229795585938e-05
bigger	2.837229795585938e-05
application	2.837229795585938e-05
aide	2.837229795585938e-05
accomplice	2.837229795585938e-05
witch	2.7537818604216457e-05
walking	2.7537818604216457e-05
undergo	2.7537818604216457e-05
terrible	2.7537818604216457e-05
tendency	2.7537818604216457e-05
tank	2.7537818604216457e-05
stall	2.7537818604216457e-05
solid	2.7537818604216457e-05
rely	2.7537818604216457e-05
rank	2.7537818604216457e-05
misery	2.7537818604216457e-05
medicine	2.7537818604216457e-05
loyalty	2.7537818604216457e-05
loving	2.7537818604216457e-05
kit	2.7537818604216457e-05
keyboard	2.7537818604216457e-05
intelligent	2.7537818604216457e-05
hunker	2.7537818604216457e-05
halt	2.7537818604216457e-05
gang	2.7537818604216457e-05
fourteen	2.7537818604216457e-05
enable	2.7537818604216457e-05
dna	2.7537818604216457e-05
distraught	2.7537818604216457e-05
disarm	2.7537818604216457e-05
demonstrate	2.7537818604216457e-05
dancing	2.7537818604216457e-05
curve	2.7537818604216457e-05
cot	2.7537818604216457e-05
contradict	2.7537818604216457e-05
clarify	2.7537818604216457e-05
cigar	2.7537818604216457e-05
chute	2.7537818604216457e-05
bug	2.7537818604216457e-05
barn	2.7537818604216457e-05
appal	2.7537818604216457e-05
admission	2.7537818604216457e-05
yelp	2.6703339252573535e-05
wreck	2.6703339252573535e-05
weakness	2.6703339252573535e-05
visualize	2.6703339252573535e-05
toothbrush	2.6703339252573535e-05
together	2.6703339252573535e-05
through	2.6703339252573535e-05
tactic	2.6703339252573535e-05
starve	2.6703339252573535e-05
stamp	2.6703339252573535e-05
soft	2.6703339252573535e-05
sofa	2.6703339252573535e-05
slouch	2.6703339252573535e-05
skid	2.6703339252573535e-05
salad	2.6703339252573535e-05
reenter	2.6703339252573535e-05
predicament	2.6703339252573535e-05
popular	2.6703339252573535e-05
poem	2.6703339252573535e-05
phrase	2.6703339252573535e-05
percent	2.6703339252573535e-05
paperwork	2.6703339252573535e-05
panties	2.6703339252573535e-05
over	2.6703339252573535e-05
normal	2.6703339252573535e-05
my	2.6703339252573535e-05
mattress	2.6703339252573535e-05
later	2.6703339252573535e-05
journalist	2.6703339252573535e-05
irritation	2.6703339252573535e-05
inspire	2.6703339252573535e-05
holler	2.6703339252573535e-05
hill	2.6703339252573535e-05
headlight	2.6703339252573535e-05
gum	2.6703339252573535e-05
grind	2.6703339252573535e-05
fume	2.6703339252573535e-05
flame	2.6703339252573535e-05
fingerprint	2.6703339252573535e-05
expense	2.6703339252573535e-05
exercise	2.6703339252573535e-05
elude	2.6703339252573535e-05
eleven	2.6703339252573535e-05
ditch	2.6703339252573535e-05
distress	2.6703339252573535e-05
dirty	2.6703339252573535e-05
diagnosis	2.6703339252573535e-05
device	2.6703339252573535e-05
despair	2.6703339252573535e-05
custody	2.6703339252573535e-05
contents	2.6703339252573535e-05
console	2.6703339252573535e-05
conjure	2.6703339252573535e-05
comply	2.6703339252573535e-05
communicate	2.6703339252573535e-05
celebrate	2.6703339252573535e-05
cease	2.6703339252573535e-05
calendar	2.6703339252573535e-05
burger	2.6703339252573535e-05
bullet	2.6703339252573535e-05
bruise	2.6703339252573535e-05
bathrobe	2.6703339252573535e-05
balcony	2.6703339252573535e-05
appoint	2.6703339252573535e-05
agitate	2.6703339252573535e-05
accomplish	2.6703339252573535e-05
violent	2.5868859900930613e-05
victory	2.5868859900930613e-05
very	2.5868859900930613e-05
uneasy	2.5868859900930613e-05
trailer	2.5868859900930613e-05
tiny	2.5868859900930613e-05
thick	2.5868859900930613e-05
submit	2.5868859900930613e-05
shush	2.5868859900930613e-05
shorter	2.5868859900930613e-05
sensation	2.5868859900930613e-05
russian	2.5868859900930613e-05
revelation	2.5868859900930613e-05
restless	2.5868859900930613e-05
residence	2.5868859900930613e-05
reference	2.5868859900930613e-05
rant	2.5868859900930613e-05
perspective	2.5868859900930613e-05
pattern	2.5868859900930613e-05
observation	2.5868859900930613e-05
notion	2.5868859900930613e-05
notepad	2.5868859900930613e-05
necklace	2.5868859900930613e-05
lounge	2.5868859900930613e-05
leaf	2.5868859900930613e-05
junior	2.5868859900930613e-05
intense	2.5868859900930613e-05
inferno	2.5868859900930613e-05
impatient	2.5868859900930613e-05
horn	2.5868859900930613e-05
generation	2.5868859900930613e-05
foolish	2.5868859900930613e-05
flutter	2.5868859900930613e-05
fee	2.5868859900930613e-05
expand	2.5868859900930613e-05
evade	2.5868859900930613e-05
entrust	2.5868859900930613e-05
engulf	2.5868859900930613e-05
ego	2.5868859900930613e-05
drawing	2.5868859900930613e-05
declaration	2.5868859900930613e-05
confusion	2.5868859900930613e-05
commission	2.5868859900930613e-05
cajole	2.5868859900930613e-05
cackle	2.5868859900930613e-05
bullshit	2.5868859900930613e-05
bench	2.5868859900930613e-05
avert	2.5868859900930613e-05
assemble	2.5868859900930613e-05
artist	2.5868859900930613e-05
animal	2.5868859900930613e-05
anchor	2.5868859900930613e-05
wig	2.5034380549287687e-05
wide	2.5034380549287687e-05
wade	2.5034380549287687e-05
veer	2.5034380549287687e-05
unaware	2.5034380549287687e-05
territory	2.5034380549287687e-05
sorrow	2.5034380549287687e-05
smoking	2.5034380549287687e-05
sharp	2.5034380549287687e-05
satisfied	2.5034380549287687e-05
salary	2.5034380549287687e-05
river	2.5034380549287687e-05
restore	2.5034380549287687e-05
relieved	2.5034380549287687e-05
rate	2.5034380549287687e-05
rack	2.5034380549287687e-05
queen	2.5034380549287687e-05
quality	2.5034380549287687e-05
poison	2.5034380549287687e-05
pained	2.5034380549287687e-05
overtake	2.5034380549287687e-05
mull	2.5034380549287687e-05
mourn	2.5034380549287687e-05
mode	2.5034380549287687e-05
mane	2.5034380549287687e-05
loafer	2.5034380549287687e-05
law	2.5034380549287687e-05
knit	2.5034380549287687e-05
knight	2.5034380549287687e-05
jury	2.5034380549287687e-05
how	2.5034380549287687e-05
frustrate	2.5034380549287687e-05
